"","Participant","Qnum","Sensitive","T/F","hasAbsolutelyReally","hasContraction","hasI","hasWe","hasYes","hasNAposT","hasNo","hasNot","isJustYes","isJustNo","noYesOrNo","specificDenial","thirdPersonPronouns","hasFalseStart","hasFilledPause","numFilledPauses","hasCuePhrase","numCuePhrases","hasHedgePhrase","numHedgePhrases","hasLaugh","complexity","numLaugh","DAL-wc","DAL-pleasant","DAL-activate","DAL-imagenary","specScores","duration"
"data135","204","q17",FALSE,"F","0","1","1","0","0","0","0","1","0","0","1","0","0","1","1","15","1","8","1","1","0","1.0","0","0.823529411765","1.93177142857","1.58053571429","1.44285714286","0.999999","62.54081"
"data136","204","q4",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0","0","0","0","2.0","0","0.444444444444","2.239575","1.5784","2.15","0.728860","9.89177"
"data137","204","q18",FALSE,"F","0","1","1","1","0","1","1","0","0","0","0","0","1","1","1","17","1","12","1","1","0","1.0","0","0.836363636364","1.91429456522","1.68501195652","1.55434782609","1.000000","72.2"
"data138","204","q19",FALSE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","12","1","2","0","0","0","1.0","0","0.628571428571","2.07790909091","1.61145","1.78181818182","0.993842","55.34544"
"data139","204","q20",FALSE,"T","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","4","1","1","0","0","0","0.0","0","0.833333333333","2.05750666667","1.53706666667","1.56","0.342445","24.00001"
"data140","204","q21",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","2.0","0","0.666666666667","1.81665","1.35715","1.5","0.304972","2.15823"
"data141","204","q5",TRUE,"F","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.90253"
"data142","204","q22",FALSE,"F","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","0.666666666667","2.0857","1.66665","1.6","0.015168","17.11379"
"data143","204","q23",TRUE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","3","0","0","0","0","0","1.0","0","0.888888888889","1.85899375","1.61445625","1.85","0.547347","31.1886"
"data144","207","q9",FALSE,"F","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","2.6","1.8889","1.0","0.002446","1.54"
"data145","207","q10",FALSE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.875","2.0403","1.70141428571","1.74285714286","0.048921","10.31"
"data146","207","q11",FALSE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.61569"
"data147","207","q12",TRUE,"T","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.785714285714","1.76460909091","1.64121818182","1.63636363636","0.026284","15.38901"
"data148","207","q13",TRUE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.7"
"data149","207","q14",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1.0","0","0.666666666667","1.74605","1.8875","1.8","0.001632","2.77"
"data150","207","q15",TRUE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2.0","0","1.0","2.6667","1.8333","3.0","0.439943","1.02617"
"data151","207","q16",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.92946","1.54926","2.12","0.291939","1.93"
"data152","207","q17",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.666666666667","1.77085","1.75","2.3","0.881447","3.64681"
"data153","207","q18",FALSE,"F","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","1.10067"
"data154","207","q19",FALSE,"F","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","1.0","0","0.666666666667","2.6","1.8889","1.0","0.027512","12.56608"
"data155","207","q20",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.6667","1.5","1.8","0.001840","0.38766"
"data156","207","q2",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.7014","1.34285","2.1","0.233748","0.65"
"data157","207","q21",FALSE,"F","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2.0","0","1.0","1.68685","2.21975","1.3","0.001619","5.48968"
"data158","207","q22",FALSE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.45607"
"data159","207","q23",TRUE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0.0","0","1.0","1.5154","1.5769","1.2","0.000921","0.95776"
"data160","207","q24",TRUE,"F","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0.0","0","1.0","1.87693333333","1.6809","1.13333333333","0.000118","4.06525"
"data161","207","q1",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.636363636364","1.704","1.57548571429","1.57142857143","0.246319","16.15249"
"data162","207","q3",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.666666666667","1.722225","1.726","1.6","0.007426","2.98554"
"data163","207","q4",FALSE,"F","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","2","0","0","0","1.0","0","0.75","2.01481666667","1.53956666667","1.26666666667","0.003191","5.41452"
"data164","207","q5",TRUE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.75"
"data165","207","q6",FALSE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.5","1.2308","2.1538","1.0","0.002690","4.20486"
"data166","207","q7",FALSE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.5","1.2308","2.1538","1.0","0.002585","1.09369"
"data167","207","q8",FALSE,"T","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","0.5","2.6","1.8889","1.0","0.055261","4.89544"
"data168","206","q22",FALSE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.49673"
"data169","206","q13",TRUE,"T","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.79348888889","1.56225555556","1.64444444444","0.004943","8.26665"
"data170","206","q2",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.5982","1.39285","2.1","0.093478","0.71"
"data171","206","q14",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1.0","0","1.0","1.8889","1.90835","1.6","0.000139","0.62"
"data172","206","q3",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","2","1","6","1","5","1","1.0","1","0.88679245283","1.88175106383","1.7339106383","1.54468085106","0.989555","40.08864"
"data173","206","q8",FALSE,"T","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2.0","0","0.75","2.19326666667","2.04376666667","2.06666666667","0.213342","6.991862"
"data174","206","q4",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2.0","0","0.333333333333","2.0","1.3846","1.0","0.028483","1.43918"
"data175","206","q5",TRUE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.44536"
"data176","206","q10",FALSE,"F","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.44536"
"data177","206","q9",FALSE,"T","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","3","1","3","1","2","1","1.0","1","0.8","1.971755","1.683785","1.53","0.469814","16.09698"
"data178","206","q7",FALSE,"T","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","0.5","2.6","1.8889","1.0","0.050679","3.02"
"data179","206","q11",FALSE,"T","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","0.5","2.075","1.81483333333","1.06666666667","0.169683","13.08467"
"data180","206","q12",TRUE,"T","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1.0","0","0.875","1.89047142857","1.84347142857","1.71428571429","0.002107","5.22"
"data181","206","q15",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1.0","1","0.8","1.85625","1.7201","1.6","0.001527","7.1918"
"data182","206","q17",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","2","1","3","0","1.0","0","0.789473684211","1.87122","1.84720666667","1.45333333333","0.210642","11.65"
"data183","206","q19",FALSE,"T","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1.0","0","1.0","1.9154","2.02135","1.0","0.000009","8.41556"
"data184","206","q20",FALSE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.666666666667","1.2265","1.7991","1.1","0.001028","14.87667"
"data185","206","q21",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","1","1","0","1","1","1","10","1","5","0","1.0","0","0.873015873016","1.94419818182","1.68908727273","1.29818181818","0.996431","36.60634"
"data186","206","q16",TRUE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1.0","0","0.666666666667","2.02223333333","1.59428333333","2.13333333333","0.614173","12.7239"
"data187","206","q23",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1.0","1","0.833333333333","1.8279","1.56749","1.24","0.007456","20.1486"
"data188","206","q24",TRUE,"F","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1.0","1","0.85","1.88184117647","1.72448823529","1.69411764706","0.128464","10.54563"
"data189","206","q1",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3.0","0","0.5","1.6","1.1667","1.6","0.627123","1.085848"
"data190","206","q18",FALSE,"T","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","2.6","1.8889","1.0","0.002446","0.59062"
"data191","206","q6",FALSE,"F","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2.0","0","0.8","1.904175","1.646475","1.6","0.068133","10.51748"
"data192","209","q9",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","3","1","10","1","1","0","1.0","0","0.892156862745","1.91778241758","1.76052747253","1.63296703297","1.000000","64.81187"
"data193","209","q12",TRUE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","2","1","15","1","6","1","1.0","2","0.899159663866","1.90261028037","1.73392336449","1.55700934579","1.000000","87.01976"
"data194","209","q20",FALSE,"F","0","1","1","0","0","0","0","0","0","0","1","0","1","1","1","3","1","2","1","3","1","1.0","1","0.884615384615","2.02807608696","1.70334782609","1.4347826087","0.985670","86.72677"
"data195","209","q15",TRUE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","0.8","2.333325","2.050075","1.35","0.001200","1.01873"
"data196","209","q17",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","5","1","4","0","1.0","0","0.934426229508","2.13135614035","1.87677894737","1.55789473684","0.999089","54.82004"
"data197","209","q19",FALSE,"F","0","1","1","0","0","1","0","0","0","0","1","1","1","1","1","3","1","8","1","1","0","1.0","0","0.885057471264","1.96273506494","1.78732337662","1.50909090909","0.999976","47.62947"
"data198","209","q22",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","1.0","0","0.842105263158","2.069728125","1.7417375","1.3875","0.392470","32.82778"
"data199","209","q18",FALSE,"T","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","2","1","4","1","3","0","1.0","0","0.924242424242","1.85436721311","1.64266393443","1.54098360656","0.998653","42.74665"
"data200","209","q23",TRUE,"T","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","1","1","3","0","0","0","1.0","0","0.821428571429","1.90423913043","1.75520869565","1.53043478261","0.681489","45.99445"
"data201","209","q2",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","6","1","1","0","1.0","0","0.98","1.91128367347","1.63365714286","1.45306122449","0.991052","56.11504"
"data202","209","q6",FALSE,"F","0","1","1","0","1","0","0","1","0","0","0","0","0","0","1","7","1","11","1","1","0","1.0","0","0.925465838509","1.93297449664","1.7041442953","1.6","1.000000","113.53689"
"data203","209","q8",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0.0","0","1.0","2.2889","1.5","1.2","0.292405","0.68"
"data204","209","q4",FALSE,"F","0","1","1","0","0","1","0","0","0","0","1","1","0","1","1","5","1","7","1","2","0","1.0","0","0.885057471264","1.96255844156","1.71431558442","1.57662337662","0.999996","81.23897"
"data205","209","q13",TRUE,"F","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1","1","1","13","1","5","0","1.0","0","0.984375","1.84071984127","1.67111507937","1.4253968254","1.000000","69.13733"
"data206","209","q16",TRUE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","1","1","5","1","4","1","7","0","1.0","0","0.883116883117","1.90257205882","1.50289558824","1.62647058824","0.999956","126.8907"
"data207","209","q21",FALSE,"T","0","1","1","1","0","0","0","0","0","0","1","0","1","1","1","30","1","45","1","10","1","1.0","2","0.827586206897","1.88038712121","1.64798030303","1.54242424242","1.000000","237.72855"
"data208","209","q11",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","0","0","0","1","6","1","7","1","5","0","1.0","0","0.821428571429","2.04544782609","1.78601086957","1.40434782609","0.997747","56.98104"
"data209","209","q1",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","2","1","1","0","1.0","0","0.942307692308","2.10216122449","1.75682857143","1.60816326531","0.993739","75.48295"
"data210","209","q10",FALSE,"T","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","0","1.0","0","0.9","1.8837","1.83084444444","1.17777777778","0.001380","52.67057"
"data211","209","q3",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","1","1","1","1","10","1","14","1","7","0","1.0","0","0.889380530973","1.99289303483","1.62532238806","1.50049751244","1.000000","227.61249"
"data212","209","q5",TRUE,"F","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","2","1","1","0","0","0","1.0","0","0.833333333333","1.81336","1.62375333333","1.29333333333","0.011300","13.13367"
"data213","209","q24",TRUE,"F","0","1","1","0","0","1","1","0","0","0","0","1","0","0","1","2","1","2","0","0","0","1.0","0","0.906976744186","1.86723076923","1.73194102564","1.58461538462","0.988317","34.8824"
"data214","209","q7",FALSE,"F","0","1","1","1","1","1","1","1","0","0","0","0","0","1","1","4","1","11","1","9","0","1.0","0","0.870503597122","1.90347933884","1.71479008264","1.43140495868","1.000000","89.9303"
"data215","208","q20",FALSE,"F","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","3","1","5","0","0","0","1.0","0","0.885714285714","1.86578387097","1.73011935484","1.46451612903","0.622080","60.12992"
"data216","208","q22",FALSE,"F","0","1","1","0","0","1","1","1","0","0","0","0","1","1","1","10","1","19","1","9","0","1.0","0","0.881656804734","1.93537583893","1.67708389262","1.45369127517","1.000000","147.50187"
"data217","208","q18",FALSE,"T","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1.0","0","0.888888888889","1.7521875","1.8608625","1.175","0.000356","18.00085"
"data218","208","q19",FALSE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.55163"
"data219","208","q6",FALSE,"F","0","1","1","0","1","1","1","1","0","0","0","1","0","0","1","7","1","27","1","9","0","1.0","0","0.888888888889","1.96958035714","1.68866369048","1.47142857143","1.000000","160.6398"
"data220","208","q9",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1.0","0","1.0","1.542475","1.860225","1.25","0.000111","7.58"
"data221","208","q8",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","4","1","1","0","1.0","0","0.9","1.98644074074","1.65359259259","1.3962962963","0.994086","86.44444"
"data222","208","q10",FALSE,"F","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","2","1","2","0","0","0","1.0","0","0.884615384615","2.05743043478","1.62809565217","1.34782608696","0.628937","59.7928"
"data223","208","q14",TRUE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","2","1","5","1","4","0","1.0","0","0.897435897436","1.88768857143","1.62363428571","1.57714285714","0.912355","22.57209"
"data224","208","q17",FALSE,"F","1","1","1","0","0","0","0","1","0","0","1","0","1","1","1","5","1","9","1","9","0","1.0","0","0.916666666667","1.93587272727","1.63566136364","1.56590909091","0.999995","64.75141"
"data225","208","q24",TRUE,"F","0","1","1","1","1","0","1","1","0","0","0","0","1","1","1","3","1","9","0","0","0","1.0","0","0.857142857143","1.84725416667","1.640225","1.375","0.985812","50.41907"
